,invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora
2339,15108,127,378,27581380.0,149.0,18.625,334438476.0,0.199054,10673.0,4,7.0
2340,5482,3546,5086,5660178.0,262.0,2.533980582524272,169051930.0,0.376627,10521.0,181,21.0
2341,8042,4855,431,3891050.0,303.0,6.733333333333333,364501751.0,0.400793,10562.0,30,-17.0
2342,1916,3575,1487,5686774.0,189.0,14.384615384615385,18342733.0,0.0,2721.0,1,14.0
2343,11526,4106,4398,9996000.0,2.0,80.0,29631000.0,0.425387,7748.0,10,344.0
2344,11310,3354,4904,26678799.0,307.0,27.90909090909091,273543510.0,0.089201,10618.0,10,-7.0
2345,14518,3789,4904,564792.0,457.0,18.16,46189931.0,0.000253,10668.0,1,-5.0
2346,8774,5008,5392,14280000.0,197.0,15.166666666666666,28560000.0,0.0,6789.0,1,-2.0
2347,14007,191,4693,3158260.0,642.0,12.346153846153847,169575280.0,0.071888,12111.0,3,-4.0
2348,7622,2802,4904,3782382.0,224.0,21.4,21349259.0,0.175005,10566.0,29,-6.0
2349,13979,1299,1170,357000.0,328.0,10.580645161290322,89206596.0,0.113708,3485.0,109,10.0
2350,1557,4240,4904,1857520.0,2.0,2.0,7307165.0,0.0,10442.0,1,5.0
2351,16553,21,4829,2281825.0,1131.0,10.875,30649247.0,0.022533,10700.0,328,-34.0
2352,19509,183,4589,8505751.0,383.0,21.27777777777778,274050916.0,0.003635,9628.0,11,2.0
2353,12142,2386,2557,33815334.0,385.0,42.77777777777778,1691477167.0,0.033641,5436.0,12,7.0
2354,10472,2158,4557,225267.0,620.0,4.619402985074627,525052218.0,0.040152,10165.0,15,0.0
2355,4791,3708,4779,15044864.0,211.0,11.052631578947368,94677164.0,0.02521,10507.0,1,-35.0
2356,12414,3872,5019,95200.0,291.0,4.546875,34057800.0,0.267259,10636.0,13,43.0
2357,6667,1234,934,559300.0,98.0,71.0,134950870.0,0.048278,4008.0,215,3.0
2358,6277,3494,5041,2298084.0,152.0,5.444444444444445,19801052.0,0.082041,10534.0,4,10.0
2359,15649,4307,1374,9282000.0,141.0,140.0,9282000.0,0.0,3167.0,2,298.0
2360,11913,3345,2195,2008720.0,31.0,27.0,86398877.0,0.007492,5599.0,11,16.0
2361,2083,1085,4824,2502847.0,393.0,14.0,10584038.0,0.107868,10479.0,21,-49.0
2362,15119,2589,4835,6658050.0,655.0,46.42857142857143,121329592.0,0.188414,10678.0,10,-3.0
2363,9761,2578,1316,2037280.0,392.0,10.88888888888889,84974925.0,0.044257,3132.0,29,-18.0
2364,1778,3523,1324,26180000.0,0.0,80.0,506521847.0,0.19535,2970.0,4,19.0
2365,9218,2279,4904,9118076.0,602.0,13.266666666666667,131506669.0,0.058208,10587.0,16,-5.0
2366,10074,4502,4739,1288770.0,819.0,11.375,67789795.0,0.020132,10597.0,17,-3.0
2367,6149,1649,1350,6569510.0,731.0,29.16,1347934107.0,0.02117,3062.0,6,14.0
2368,18638,3877,4495,11215691.0,20.0,6.666666666666667,21749222.0,0.031566,10743.0,21,245.0
2369,12558,3892,4904,4700867.0,413.0,11.771428571428572,78759380.0,0.123712,10637.0,2,0.0
2370,18072,3802,921,428400.0,395.0,9.404761904761905,164072640.0,0.069321,4204.0,16,0.0
2371,10006,4320,2284,3867500.0,44.0,8.6,24965549.0,0.321873,1761.0,12,-14.0
2372,6094,3691,4878,202300.0,216.0,16.53846153846154,115318441.0,0.065747,10533.0,9,-2.0
2373,11777,2288,4551,43761436.0,835.0,26.0625,1165290931.0,0.042171,10391.0,12,-5.0
2374,18993,1149,4675,20828280.0,637.0,23.48148148148148,2820461076.0,0.049953,10752.0,25,-38.0
2375,8699,1442,4773,1424430.0,628.0,18.264705882352942,104198269.0,0.032891,10581.0,8,-5.0
2376,14261,3364,4984,431004.0,50.0,38.0,46228821.0,0.19514,10672.0,22,21.0
2377,1995,5191,718,164634577.0,0.0,80.0,5930202388.0,0.0,4620.0,43,23.0
2378,16098,2717,957,3424822.0,35.0,34.0,3424822.0,0.088552,4088.0,14,14.0
2379,4347,2716,4904,332772.0,92.0,20.75,22795795.0,0.039967,10512.0,34,1.0
2380,5246,3028,4904,3105900.0,529.0,4.89622641509434,196782967.0,0.134972,10542.0,23,-14.0
2381,15375,3233,4904,4171127.0,767.0,11.9375,208361951.0,0.000653,10679.0,1,1.0
2382,14889,1267,5182,9141580.0,880.0,25.794117647058822,399020000.0,0.032069,10248.0,10,15.0
2383,9313,2803,331,67421684.0,33.0,80.0,67421684.0,0.182108,10596.0,594,26.0
2384,127,2084,750,5863725.0,1.0,80.0,14347830.0,0.128772,4420.0,80,-14.0
2385,3215,2032,4904,928200.0,551.0,24.727272727272727,22867040.0,0.223116,10489.0,5,-7.0
2386,14594,2696,2088,1499400.0,559.0,18.6,19535734.0,0.046522,1993.0,2,49.0
2387,11743,4094,613,807000.0,300.0,26.545454545454547,64520932.0,0.138264,5179.0,4,0.0
2388,375,2789,4475,4983720.0,225.0,9.375,68612258.0,0.0,6683.0,14,-1.0
2389,16276,4855,431,1617743.0,433.0,5.733333333333333,781172978.0,0.321357,10692.0,27,22.0
2390,2994,3427,2040,24081021.0,234.0,18.0,176980839.0,0.357168,1869.0,5,13.0
2391,19320,2903,1405,3642590.0,240.0,45.0,9841300.0,0.007871,3078.0,11,31.0
2392,11172,4123,5132,907066.0,63.0,2.3333333333333335,74383190.0,0.090673,10622.0,73,14.0
2393,2775,966,1552,538693.0,700.0,27.96,59766078.0,0.093128,2594.0,150,29.0
2394,13121,112,4900,1831410.0,0.0,80.0,1831410.0,0.084314,10645.0,18,4.0
2395,2112,2265,613,7495081.0,274.0,14.421052631578947,276863290.0,0.06861,4998.0,7,0.0
2396,7011,3893,4664,44744.0,373.0,28.692307692307693,207866123.0,0.001518,10547.0,8,-6.0
2397,18675,3335,5165,342125.0,790.0,14.345454545454546,91322148.0,0.0,10661.0,1,-15.0
2398,10194,2014,4673,638787.0,355.0,15.347826086956522,55512473.0,0.117403,10624.0,97,41.0
2399,9499,4241,4174,5299717.0,96.0,15.833333333333334,19841178.0,0.0,365.0,2,-21.0
2400,8950,603,5291,3266550.0,534.0,8.2,881535496.0,0.107635,8493.0,26,-28.0
2401,18807,3258,857,3407966.0,225.0,13.235294117647058,17521064.0,0.0,4363.0,2,-6.0
2402,2788,607,1462,5474000.0,191.0,30.666666666666668,5474000.0,0.0,2819.0,2,7.0
2403,18370,5011,4760,15529963.0,44.0,5.5,29231487.0,0.0,10738.0,1,1.0
2404,19210,3993,4904,1749300.0,474.0,8.24561403508772,434305513.0,0.016596,10757.0,9,0.0
2405,9265,3886,4824,737800.0,258.0,26.22222222222222,737800.0,0.051009,10583.0,99,38.0
2406,18885,2602,832,1245000.0,290.0,10.0,2531000.0,0.027024,6580.0,9,1.0
2407,5744,5033,3044,14960492.0,172.0,10.6875,176047609.0,0.077344,5151.0,15,-9.0
2408,12939,2616,4694,3205313.0,2.0,80.0,5668419.0,0.0,10643.0,3,-27.0
2409,16095,4240,4904,2656996.0,249.0,9.84,355704585.0,0.0,10689.0,1,-5.0
2410,9506,768,613,33535576.0,488.0,10.083333333333334,70662236.0,0.017848,5170.0,21,17.0
2411,4524,1903,5440,208012.0,400.0,11.11111111111111,15009299.0,0.020861,6088.0,28,-19.0
2412,17313,1934,4792,2142896.0,398.0,30.615384615384617,126873155.0,0.152778,10715.0,15,-17.0
2413,5219,4308,4723,4169637.0,18.0,18.0,6744196.0,0.0,10517.0,1,-24.0
2414,18495,2496,4693,4224500.0,508.0,13.675675675675675,177615291.0,0.038185,12198.0,26,7.0
2415,2130,3707,4773,595000.0,285.0,3.6623376623376624,528372006.0,0.178395,10454.0,51,20.0
2416,13029,3253,5099,6069000.0,173.0,3.2037037037037037,239652896.0,0.136927,10651.0,48,17.0
2417,12851,129,5337,3751449.0,95.0,22.5,12187359.0,0.015541,7749.0,24,15.0
2418,7070,5191,4517,98906824.0,0.0,80.0,46537229946.0,0.0,10547.0,62,28.0
2419,9056,164,4692,58310.0,792.0,9.728395061728396,33732911.0,0.056911,10602.0,19,-19.0
2420,18290,184,3693,3570000.0,28.0,5.5,0.0,0.253093,8784.0,1,5.0
2421,5036,1407,5241,17007480.0,79.0,78.0,48132285.0,0.50783,9242.0,13,-10.0
2422,1140,2919,4760,1882782.0,750.0,13.87037037037037,137077691.0,0.0,10434.0,1,0.0
2423,6179,2570,4357,2242321.0,385.0,16.52173913043478,106219718.0,0.054028,7790.0,88,-5.0
2424,5498,1423,4551,1486579.0,742.0,6.798165137614679,408724200.0,0.020755,10287.0,12,0.0
2425,10407,1149,4677,25800000.0,519.0,27.31578947368421,1846254141.0,0.055135,10603.0,24,51.0
2426,8996,1732,684,1155490.0,244.0,12.2,38536712.0,0.038838,4872.0,11,-3.0
2427,11361,1463,2709,13000000.0,272.0,26.6,464458956.0,0.071565,5370.0,8,14.0
2428,14432,3014,1729,6500000.0,195.0,97.5,6500000.0,0.076945,1938.0,12,331.0
2429,31,4274,4824,2082500.0,277.0,10.64,4719784.0,0.060631,10420.0,773,18.0
2430,18172,4042,4904,3723510.0,418.0,7.722222222222222,47822707.0,0.0,10735.0,3,0.0
2431,11885,283,5297,9774660.0,153.0,28.2,73576271.0,0.000183,8260.0,21,0.0
2432,4415,726,4829,37161093.0,426.0,26.625,217071712.0,0.014642,10500.0,115,-29.0
2433,692,1042,4357,223720.0,658.0,11.241379310344827,119102991.0,0.078904,7677.0,281,-5.0
2434,1301,1966,650,8845365.0,177.0,11.8,16318565.0,0.287255,4851.0,21,-31.0
2435,6502,3696,4580,1559608.0,35.0,6.0,1788487.0,0.016689,9719.0,649,152.0
2436,2924,1102,4608,1090336.0,427.0,30.5,49540650.0,0.089664,9007.0,42,-18.0
2437,8585,1686,4900,11607791.0,180.0,16.09090909090909,11607791.0,0.037565,10573.0,4,-3.0
2438,14839,2472,5189,2356200.0,191.0,15.916666666666666,69495441.0,0.034046,10125.0,17,-35.0
2439,19488,3343,4693,2790000.0,891.0,38.69565217391305,86294004.0,0.070958,12212.0,2,-3.0
2440,2972,900,2501,773500.0,393.0,9.585365853658537,40104711.0,0.00161,5328.0,8,-7.0
2441,13485,1853,4748,669091.0,418.0,14.928571428571429,16129342.0,0.212735,10651.0,40,4.0
2442,11996,4170,4557,875840.0,49.0,43.0,2627520.0,0.369421,10188.0,6,-138.0
2443,3283,2265,2537,8176452.0,127.0,31.75,333709783.0,0.059724,4521.0,7,38.0
2444,901,5183,4782,13454912.0,690.0,2.3958333333333335,1180902831.0,0.156505,10430.0,1263,0.0
2445,6821,108,2256,28598318.0,25.0,22.0,31289320.0,0.0,1724.0,16,4.0
2446,13851,47,4883,1059100.0,293.0,15.421052631578947,35942701.0,0.0,10654.0,1,-22.0
2447,18100,3161,528,1595485.0,25.0,80.0,1595485.0,0.045649,10757.0,80,23.0
2448,5402,1149,4693,7550423.0,421.0,24.705882352941178,1302596839.0,0.060877,11973.0,23,-4.0
2449,1199,272,1255,606900.0,163.0,13.333333333333334,606900.0,0.064249,5939.0,283,90.0
2450,10185,3300,3963,2014200.0,686.0,8.365853658536585,572974726.0,0.057269,8317.0,17,-5.0
2451,10001,782,5151,3993465.0,632.0,18.558823529411764,217600579.0,0.09755,10603.0,112,54.0
2452,18837,38,4773,452200.0,965.0,10.571428571428571,246106518.0,0.03696,10748.0,6,1.0
2453,2166,2926,5234,9114091.0,254.0,27.88888888888889,60264451.0,0.489119,9198.0,6,-3.0
2454,2732,4502,4459,320527.0,699.0,29.125,48604190.0,0.002895,6880.0,18,-10.0
2455,17226,3094,5234,4089462.0,207.0,29.142857142857142,64005706.0,0.0,9456.0,1,-1.0
2456,9852,1397,4904,1420563.0,829.0,10.855263157894736,372560404.0,0.122436,10598.0,10,-4.0
2457,13899,3924,4709,8568853.0,90.0,41.0,8568853.0,0.0,10665.0,1,5.0
2458,1261,2307,4904,6411982.0,506.0,7.318840579710145,107128303.0,0.035444,10436.0,3,-5.0
2459,5991,2443,4723,22059906.0,336.0,30.454545454545453,102784756.0,0.111712,10532.0,6,431.0
2460,6672,2391,5015,8526945.0,248.0,3.310810810810811,468981975.0,0.005561,2553.0,15,0.0
2461,6721,2632,2094,4000000.0,197.0,49.0,4000000.0,0.008725,1862.0,28,11.0
2462,2608,4556,4693,583100.0,681.0,13.333333333333334,299515308.0,0.00032,11917.0,2,-5.0
2463,17112,3170,4299,4587450.0,153.0,29.2,0.0,0.0,365.0,8,-4.0
2464,11494,1421,1023,6724020.0,10.0,80.0,254097125.0,0.240066,3842.0,147,1.0
2465,4493,3703,5297,11238360.0,213.0,15.214285714285714,11238360.0,0.04029,8126.0,3,0.0
2466,2825,1450,5132,1285200.0,228.0,112.5,1285200.0,0.113723,10472.0,24,-12.0
2467,12797,4138,4904,386750.0,216.0,6.935483870967742,47388859.0,0.0,10645.0,1,-2.0
2468,5842,5420,1521,880184.0,185.0,30.833333333333332,12554182.0,0.070205,2745.0,23,9.0
2469,16421,2885,2335,17029073.0,215.0,9.347826086956522,269517582.0,0.033909,5593.0,5,-2.0
2470,16171,2729,5015,702100.0,664.0,11.631578947368421,99531010.0,0.032764,2696.0,2,276.0
2471,8366,2572,4735,900540.0,482.0,37.07692307692308,22278686.0,0.123482,10569.0,8,-14.0
2472,7115,2906,3227,16422000.0,219.0,5.093023255813954,42007000.0,0.004132,871.0,17,45.0
2473,16020,1463,4704,36375000.0,348.0,13.88,857802323.0,0.073729,10687.0,10,277.0
2474,1619,1682,4551,7002964.0,621.0,21.413793103448278,192229073.0,0.231127,10208.0,12,-36.0
2475,8463,3452,836,4165000.0,132.0,26.4,54037775.0,0.054719,4239.0,24,119.0
2476,779,4489,5106,7090431.0,499.0,9.596153846153847,247175930.0,0.027658,10422.0,38,-3.0
2477,14116,2265,613,23800000.0,482.0,12.68421052631579,735879522.0,0.067587,5206.0,5,24.0
2478,10992,11,4904,273700.0,812.0,8.793478260869565,120026732.0,0.101891,10629.0,6,-7.0
2479,6593,1292,4967,164220.0,423.0,8.215686274509803,49409717.0,0.050007,10566.0,37,25.0
2480,17539,1143,4904,1956360.0,920.0,2.884012539184953,1316290426.0,0.015787,10723.0,24,-5.0
2481,3515,3691,4878,113050.0,166.0,15.090909090909092,86215062.0,0.082267,10483.0,9,-7.0
2482,17538,3075,4941,15014432.0,377.0,23.5,173924779.0,0.010764,10721.0,22,-1.0
2483,7626,2230,4715,658070.0,298.0,49.333333333333336,4405618.0,0.023873,10560.0,12,-7.0
2484,10288,3487,719,533384.0,490.0,6.063291139240507,477664947.0,0.008004,4773.0,3,3.0
2485,2315,1810,4760,3573929.0,714.0,50.92857142857143,57763913.0,0.04434,10457.0,39,0.0
2486,18982,2455,4603,13162038.0,84.0,7.636363636363637,98750518.0,0.173947,9324.0,9,-28.0
2487,17527,2739,4476,1487500.0,336.0,30.545454545454547,31784531.0,0.005008,6985.0,54,2.0
2488,9968,671,5394,9023102.0,566.0,30.555555555555557,227957125.0,0.115998,6800.0,21,-19.0
2489,15811,273,5130,2784600.0,908.0,21.046511627906977,546587902.0,0.200547,10685.0,68,7.0
2490,12127,2589,4904,2466156.0,563.0,18.161290322580644,110556046.0,0.194704,10633.0,10,0.0
2491,253,2500,849,4379557.0,42.0,15.5,58612238.0,0.093741,4058.0,27,-25.0
2492,15167,1508,1408,16822496.0,139.0,69.5,93458711.0,0.150179,2983.0,39,11.0
2493,2123,2206,4760,297476.0,650.0,5.0546875,273859974.0,0.126737,10454.0,10,0.0
2494,7745,2328,5015,4462500.0,426.0,22.31578947368421,19192852.0,0.017165,2570.0,5,21.0
2495,10700,813,4551,323567.0,814.0,4.567415730337078,2840607527.0,0.134876,10383.0,146,-5.0
2496,14070,1473,4693,297500.0,524.0,11.886363636363637,33816400.0,0.05159,12112.0,15,0.0
2497,15989,3443,4904,4002565.0,497.0,49.6,64275470.0,0.143765,10687.0,4,0.0
2498,5416,3518,4580,42781958.0,128.0,15.75,707275858.0,0.222046,9701.0,9,416.0
2499,2632,3707,4773,50682.0,295.0,3.6875,567155355.0,0.17509,10464.0,53,1.0
2500,16093,4322,4829,19906860.0,3.0,2.0,19906860.0,0.2355,10687.0,5,-27.0
2501,15112,5380,5265,2344062.0,203.0,6.151515151515151,68838763.0,0.050858,8943.0,10,36.0
2502,11413,5061,1462,2082500.0,10.0,80.0,6005930.0,0.0,2973.0,1,267.0
2503,16548,75,2909,2777114.0,317.0,34.666666666666664,19733192.0,0.082574,5337.0,2,37.0
2504,17267,3374,4905,8405724.0,108.0,21.2,20448276.0,0.324611,10716.0,15,-18.0
2505,2844,3916,4557,808579.0,49.0,12.0,8922108.0,0.0,10026.0,4,0.0
2506,16061,972,613,27965000.0,66.0,31.5,88952500.0,0.0,5236.0,4,33.0
2507,19322,1312,4904,1581929.0,715.0,19.63888888888889,85043299.0,0.107072,10764.0,6,0.0
2508,7400,221,4760,21527268.0,748.0,13.61111111111111,888670402.0,0.08401,10553.0,4,0.0
2509,19312,923,4551,20427588.0,427.0,10.390243902439025,126991187.0,0.136094,10523.0,106,-25.0
2510,14568,4183,4433,15624140.0,272.0,45.166666666666664,33134990.0,0.006288,7453.0,4,290.0
2511,12728,5267,5446,12375048.0,85.0,83.0,208381473.0,0.096135,6128.0,736,26.0
2512,5493,1444,5154,10659874.0,3.0,80.0,10659874.0,0.0,10520.0,2,1.0
2513,13884,3295,3878,8067392.0,48.0,23.5,1866065537.0,0.108086,528.0,12,277.0
2514,14418,2948,4132,379873.0,364.0,33.09090909090909,99466636.0,0.042035,8210.0,40,41.0
2515,5030,2646,4748,169897602.0,212.0,4.521739130434782,1387629346.0,0.402054,10533.0,15,4.0
2516,11892,930,718,5574323.0,610.0,11.96078431372549,1840495651.0,0.34642,4802.0,93,-10.0
2517,19544,1102,4603,3635386.0,727.0,25.857142857142858,181701556.0,0.051328,9339.0,39,-32.0
2518,13655,4094,613,664000.0,322.0,26.666666666666668,85102500.0,0.129932,5201.0,5,0.0
2519,13428,44,4760,612224.0,943.0,26.942857142857143,65496524.0,0.030602,10651.0,3,0.0
2520,3950,2729,5015,1951600.0,468.0,13.764705882352942,54103354.0,0.046217,2500.0,3,0.0
2521,12770,1373,4567,952000.0,707.0,19.61111111111111,41530167.0,0.117236,9990.0,124,37.0
2522,7233,1500,613,8882160.0,346.0,28.583333333333332,145094902.0,0.018229,5099.0,5,21.0
2523,13603,4147,2408,9746100.0,133.0,19.0,28378376.0,0.445251,1728.0,3,0.0
2524,938,980,4900,459757.0,1495.0,2.630281690140845,157874125.0,0.006689,10444.0,149,-17.0
2525,4690,2559,4715,3094000.0,742.0,2.864864864864865,1923385436.0,0.036406,10511.0,4,-3.0
2526,7722,5033,3044,19170900.0,206.0,10.789473684210526,272446864.0,0.073192,5185.0,14,-14.0
2527,173,5200,4511,2699985.0,1057.0,2.4243119266055047,6264734995.0,0.111037,10433.0,19509,-7.0
2528,6878,2496,5448,1904000.0,485.0,28.058823529411764,95140595.0,0.057292,6029.0,25,-34.0
2529,14797,3426,368,428564.0,1.0,80.0,21507551.0,0.410095,365.0,11,-12.0
2530,12553,2328,5015,3223667.0,501.0,20.0,37038206.0,0.015424,2645.0,6,3.0
2531,12481,2571,3544,2748593.0,315.0,44.42857142857143,9998904.0,0.875544,795.0,3,133.0
2532,7766,5093,5293,6954003.0,886.0,8.371428571428572,3171669015.0,0.053262,8406.0,72,-23.0
2533,5338,47,4883,214200.0,158.0,17.444444444444443,16020911.0,0.0,10519.0,1,-27.0
2534,18478,75,2909,2777114.0,366.0,36.3,28943497.0,0.074189,5386.0,2,-3.0
2535,2111,4718,965,720902.0,440.0,2.0657276995305165,446022753.0,0.086179,3815.0,918,42.0
2536,16578,72,5297,1374450.0,462.0,6.22972972972973,22491000.0,0.016479,8326.0,25,0.0
2537,16166,1114,4660,14321286.0,1734.0,9.03125,256298730.0,0.016939,10687.0,83,-8.0
2538,12331,2633,613,17850000.0,148.0,20.857142857142858,157225180.0,0.018105,5183.0,9,0.0
2539,4712,3398,1786,38496976.0,163.0,32.2,198168988.0,0.127606,5650.0,55,39.0
2540,1244,5407,3963,450491.0,280.0,1.7391304347826086,2964969307.0,0.138747,8195.0,98,16.0
2541,1012,1856,3044,1003783.0,312.0,17.27777777777778,18172270.0,0.019094,5055.0,4,8.0
2542,192,3457,4904,4108356.0,519.0,5.941860465116279,528177873.0,0.047327,10416.0,27,0.0
2543,15720,2306,3590,28052227.0,176.0,16.0,77408052.0,0.201471,801.0,4,-3.0
2544,10941,4167,4913,1213800.0,8.0,2.0,4426800.0,0.193067,10618.0,13,-5.0
2545,1920,690,4824,9175795.0,545.0,20.96153846153846,44226678.0,0.142068,10448.0,13,35.0
2546,581,3658,4693,1682116.0,259.0,36.57142857142857,87896805.0,0.104439,11872.0,7,-5.0
2547,15536,3521,2687,3296717.0,450.0,32.142857142857146,22306666.0,0.0,5433.0,3,-45.0
2548,4674,3872,5019,844900.0,160.0,6.666666666666667,7604100.0,0.161333,10505.0,25,-2.0
2549,13478,1102,4608,1148958.0,610.0,30.4,120872936.0,0.065473,9190.0,35,-7.0
2550,315,2973,2557,3801467.0,580.0,52.63636363636363,43059976.0,0.042108,5219.0,4,1.0
2551,12707,3796,2557,1942556.0,400.0,9.523809523809524,468714633.0,0.0,5444.0,2,-10.0
2552,10072,1938,5342,16564359.0,388.0,32.25,843857700.0,0.067032,7623.0,25,-17.0
2553,9927,3197,4531,4950400.0,62.0,30.5,10662400.0,0.026174,10378.0,7,194.0
2554,3111,2761,1255,1240263.0,700.0,14.851063829787234,58426887.0,0.076509,5977.0,8,39.0
2555,6823,3013,741,825972.0,456.0,16.88888888888889,82452251.0,0.130834,4593.0,40,11.0
2556,4558,3137,4945,776475.0,13.0,13.0,26355812.0,0.165546,10504.0,21,16.0
2557,2454,3300,718,70805.0,232.0,3.9322033898305087,369721629.0,0.080229,4634.0,11,-1.0
2558,7291,1889,4909,1675520.0,404.0,19.19047619047619,50429731.0,0.062636,10553.0,50,-3.0
2559,9495,3795,4904,151725.0,432.0,27.0,36875839.0,0.0,10588.0,1,-5.0
2560,17779,2639,328,1220137.0,4.0,80.0,19672550.0,0.066863,10728.0,52,3.0
2561,8226,2073,477,30779717.0,113.0,56.0,44246138.0,0.060566,365.0,27,76.0
2562,5083,1938,5239,14722493.0,511.0,9.547169811320755,559381989.0,0.064411,9266.0,24,114.0
2563,980,2406,4904,1794835.0,627.0,9.343283582089553,89848290.0,0.0,10430.0,1,0.0
2564,11312,2026,963,2484482.0,353.0,8.609756097560975,61971993.0,0.216578,3984.0,22,-10.0
2565,17620,2558,4947,555334.0,126.0,7.8125,2418041.0,0.0,10722.0,4,-24.0
2566,9129,3457,4904,900830.0,691.0,5.905982905982906,930558318.0,0.09683,10588.0,28,209.0
2567,11760,4167,537,20499044.0,134.0,132.0,24925844.0,0.122582,10626.0,13,7.0
2568,6209,2496,5097,3721130.0,478.0,39.416666666666664,88298095.0,0.061485,10538.0,26,11.0
2569,3655,3662,964,7050708.0,99.0,33.0,7050708.0,0.368081,3852.0,3,28.0
2570,8534,2463,4174,138947.0,92.0,22.5,1176374.0,0.0,365.0,18,2.0
2571,8578,1312,4904,8865500.0,526.0,24.952380952380953,13341159.0,0.023094,10575.0,6,-4.0
2572,9623,2291,5241,15389354.0,449.0,2.24,153424626.0,0.589015,9319.0,49,-16.0
2573,11473,721,578,68268933.0,64.0,49.0,85131879.0,0.369536,10637.0,16,5.0
2574,15403,2026,963,1904000.0,413.0,7.375,89489827.0,0.183128,4044.0,20,-14.0
2575,18545,4031,5282,1963500.0,141.0,140.0,5387130.0,0.0,8855.0,44,-5.0
2576,12847,2739,5318,702100.0,36.0,36.0,11957398.0,0.003619,7962.0,50,-3.0
2577,1343,3708,4779,2998856.0,141.0,11.666666666666666,52324234.0,0.023704,10437.0,1,-21.0
2578,13481,3912,4551,346290.0,293.0,5.615384615384615,198859710.0,0.0,10419.0,15,-15.0
2579,18229,2610,431,18948251.0,492.0,31.666666666666668,18948251.0,0.03486,10752.0,31,-2.0
2580,5690,2485,4904,883813.0,263.0,10.869565217391305,10852570.0,0.025729,10538.0,1,-5.0
2581,12039,3519,1809,440300.0,363.0,17.8,957950.0,0.0,2414.0,20,106.0
2582,11391,2331,3963,668941.0,935.0,10.16304347826087,37942733.0,0.085506,8338.0,2,-7.0
2583,17900,1128,4909,4255440.0,1779.0,16.933333333333334,46500440.0,0.015879,10729.0,14,7.0
2584,10145,191,5448,981750.0,270.0,19.285714285714285,104587297.0,0.079769,6065.0,3,-4.0
2585,4787,720,4904,476000.0,14.0,80.0,476000.0,0.009841,10506.0,52,1.0
2586,223,2347,4589,235620.0,379.0,11.147058823529411,36580005.0,0.017248,9278.0,3,13.0
2587,2772,38,4773,440300.0,686.0,12.232142857142858,108679130.0,0.055475,10469.0,3,0.0
2588,13646,3954,4666,13500598.0,139.0,23.0,152971640.0,0.047002,10653.0,3,-42.0
2589,5427,2572,4735,2411955.0,433.0,39.27272727272727,19109094.0,0.155064,10520.0,7,-14.0
2590,10294,1692,3885,1904000.0,218.0,26.125,111953233.0,0.15909,482.0,456,135.0
2591,11034,3485,3711,5355000.0,403.0,16.791666666666668,42926275.0,0.160801,609.0,20,-22.0
2592,196,4120,4760,460530.0,39.0,9.5,10570066.0,0.123211,10409.0,1,0.0
2593,15841,4418,5004,2963100.0,162.0,9.0,147412321.0,0.174844,10689.0,13,0.0
2594,9587,2878,939,1633275.0,653.0,40.8125,415286228.0,0.039588,4027.0,7,-19.0
2595,7358,5093,4760,30177791.0,871.0,7.828828828828829,3048272772.0,0.054308,10556.0,73,0.0
2596,9214,2445,1582,33223479.0,117.0,14.0,33223479.0,0.409521,5877.0,14,389.0
2597,7815,3213,2200,37024439.0,663.0,10.2,1794863931.0,0.046754,5535.0,6,-8.0
2598,15502,3560,5015,4391100.0,544.0,3.7517241379310344,1083917600.0,0.029628,2687.0,1,0.0
2599,10571,1365,1188,2906575.0,3.0,80.0,2906575.0,0.0,3440.0,11,22.0
2600,11520,4445,4773,155000922.0,312.0,11.73076923076923,229664189.0,0.004636,10629.0,7,0.0
2601,16249,1649,2200,1144304.0,882.0,13.149253731343284,1778392059.0,0.017058,5663.0,5,-14.0
2602,9216,1143,4904,113526.0,780.0,2.961977186311787,1005417668.0,0.018345,10583.0,26,-13.0
2603,19721,747,4589,15942906.0,793.0,8.336842105263157,328654563.0,0.011871,9635.0,88,5.0
2604,7176,3179,5392,2205963.0,351.0,6.882352941176471,117637361.0,0.045482,6762.0,8,63.0
2605,9592,2878,4693,1309000.0,820.0,15.471698113207546,428587138.0,0.039588,12042.0,7,-12.0
2606,19807,1084,4909,53698527.0,554.0,17.838709677419356,774576026.0,0.036191,10771.0,16,-7.0
2607,15736,1930,4900,7616794.0,316.0,11.481481481481481,110688047.0,0.0,10695.0,3,-7.0
2608,7753,157,4829,67380775.0,362.0,25.416666666666668,221450175.0,0.031968,10560.0,11,-20.0
2609,15216,3759,4469,5117000.0,1.0,80.0,5117000.0,0.464756,6994.0,9,319.0
2610,12349,3835,1014,1823495.0,7.0,80.0,18673647.0,0.0,3877.0,2,-43.0
2611,13825,2762,613,25585000.0,450.0,15.517241379310345,652210890.0,0.163976,5201.0,17,0.0
2612,15598,1500,613,54145.0,476.0,23.7,237608240.0,0.013256,5229.0,4,18.0
2613,11498,1775,613,21420000.0,392.0,21.77777777777778,358134781.0,0.03529,5169.0,10,47.0
2614,6163,4054,2818,42251190.0,152.0,25.333333333333332,82958594.0,0.0,1253.0,2,4.0
2615,17736,4489,4840,5914300.0,695.0,231.33333333333334,592177258.0,0.046853,10724.0,39,-28.0
