invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz
2396,7011,3893,4664,44744,373.0,28.692307692307693,207866123,0.001518,10547.0,8,-6.0,0,44744.0,207866123.0,8.0
2397,18675,3335,5165,342125,790.0,14.345454545454546,91322148,0.0,10661.0,1,-15.0,0,342125.0,91322148.0,1.0
2398,10194,2014,4673,638787,355.0,15.347826086956522,55512473,0.117403,10624.0,97,41.0,1,638787.0,55512473.0,97.0
2399,9499,4241,4174,5299717,96.0,15.833333333333334,19841178,0.0,365.0,2,-21.0,0,5299717.0,19841178.0,2.0
2400,8950,603,5291,3266550,534.0,8.2,881535496,0.107635,8493.0,26,-28.0,0,3266550.0,881535496.0,26.0
2401,18807,3258,857,3407966,225.0,13.235294117647058,17521064,0.0,4363.0,2,-6.0,0,3407966.0,17521064.0,2.0
2402,2788,607,1462,5474000,191.0,30.666666666666668,5474000,0.0,2819.0,2,7.0,1,5474000.0,5474000.0,2.0
2403,18370,5011,4760,15529963,44.0,5.5,29231487,0.0,10738.0,1,1.0,1,15529963.0,29231487.0,1.0
2404,19210,3993,4904,1749300,474.0,8.24561403508772,434305513,0.016596,10757.0,9,0.0,0,1749300.0,434305513.0,9.0
2405,9265,3886,4824,737800,258.0,26.22222222222222,737800,0.051009,10583.0,99,38.0,1,737800.0,737800.0,99.0
2406,18885,2602,832,1245000,290.0,10.0,2531000,0.027024,6580.0,9,1.0,1,1245000.0,2531000.0,9.0
2407,5744,5033,3044,14960492,172.0,10.6875,176047609,0.077344,5151.0,15,-9.0,0,14960492.0,176047609.0,15.0
2408,12939,2616,4694,3205313,2.0,80.0,5668419,0.0,10643.0,3,-27.0,0,3205313.0,5668419.0,3.0
2409,16095,4240,4904,2656996,249.0,9.84,355704585,0.0,10689.0,1,-5.0,0,2656996.0,355704585.0,1.0
2410,9506,768,613,33535576,488.0,10.083333333333334,70662236,0.017848,5170.0,21,17.0,1,33535576.0,70662236.0,21.0
2411,4524,1903,5440,208012,400.0,11.11111111111111,15009299,0.020861,6088.0,28,-19.0,0,208012.0,15009299.0,28.0
2412,17313,1934,4792,2142896,398.0,30.615384615384617,126873155,0.152778,10715.0,15,-17.0,0,2142896.0,126873155.0,15.0
2413,5219,4308,4723,4169637,18.0,18.0,6744196,0.0,10517.0,1,-24.0,0,4169637.0,6744196.0,1.0
2414,18495,2496,4693,4224500,508.0,13.675675675675675,177615291,0.038185,12198.0,26,7.0,1,4224500.0,177615291.0,26.0
2415,2130,3707,4773,595000,285.0,3.6623376623376624,528372006,0.178395,10454.0,51,20.0,1,595000.0,528372006.0,51.0
2416,13029,3253,5099,6069000,173.0,3.203703703703704,239652896,0.136927,10651.0,48,17.0,1,6069000.0,239652896.0,48.0
2417,12851,129,5337,3751449,95.0,22.5,12187359,0.015541,7749.0,24,15.0,1,3751449.0,12187359.0,24.0
2418,7070,5191,4517,98906824,0.0,80.0,46537229946,0.0,10547.0,62,28.0,1,43578160.04999998,1558558119.399998,62.0
2419,9056,164,4692,58310,792.0,9.728395061728396,33732911,0.056911,10602.0,19,-19.0,0,58310.0,33732911.0,19.0
2420,18290,184,3693,3570000,28.0,5.5,0,0.253093,8784.0,1,5.0,1,3570000.0,0.0,1.0
2421,5036,1407,5241,17007480,79.0,78.0,48132285,0.50783,9242.0,13,-10.0,0,17007480.0,48132285.0,13.0
2422,1140,2919,4760,1882782,750.0,13.87037037037037,137077691,0.0,10434.0,1,0.0,0,1882782.0,137077691.0,1.0
2423,6179,2570,4357,2242321,385.0,16.52173913043478,106219718,0.054028,7790.0,88,-5.0,0,2242321.0,106219718.0,88.0
2424,5498,1423,4551,1486579,742.0,6.798165137614679,408724200,0.020755,10287.0,12,0.0,0,1486579.0,408724200.0,12.0
2425,10407,1149,4677,25800000,519.0,27.31578947368421,1846254141,0.055135,10603.0,24,51.0,1,25800000.0,1558558119.399998,24.0
2426,8996,1732,684,1155490,244.0,12.2,38536712,0.038838,4872.0,11,-3.0,0,1155490.0,38536712.0,11.0
2427,11361,1463,2709,13000000,272.0,26.6,464458956,0.071565,5370.0,8,14.0,1,13000000.0,464458956.0,8.0
2428,14432,3014,1729,6500000,195.0,97.5,6500000,0.076945,1938.0,12,331.0,1,6500000.0,6500000.0,12.0
2429,31,4274,4824,2082500,277.0,10.64,4719784,0.060631,10420.0,773,18.0,1,2082500.0,4719784.0,161.09999999999945
2430,18172,4042,4904,3723510,418.0,7.722222222222222,47822707,0.0,10735.0,3,0.0,0,3723510.0,47822707.0,3.0
2431,11885,283,5297,9774660,153.0,28.2,73576271,0.000183,8260.0,21,0.0,0,9774660.0,73576271.0,21.0
2432,4415,726,4829,37161093,426.0,26.625,217071712,0.014642,10500.0,115,-29.0,0,37161093.0,217071712.0,115.0
2433,692,1042,4357,223720,658.0,11.241379310344827,119102991,0.078904,7677.0,281,-5.0,0,223720.0,119102991.0,161.09999999999945
2434,1301,1966,650,8845365,177.0,11.8,16318565,0.287255,4851.0,21,-31.0,0,8845365.0,16318565.0,21.0
2435,6502,3696,4580,1559608,35.0,6.0,1788487,0.016689,9719.0,649,152.0,1,1559608.0,1788487.0,161.09999999999945
2436,2924,1102,4608,1090336,427.0,30.5,49540650,0.089664,9007.0,42,-18.0,0,1090336.0,49540650.0,42.0
2437,8585,1686,4900,11607791,180.0,16.09090909090909,11607791,0.037565,10573.0,4,-3.0,0,11607791.0,11607791.0,4.0
2438,14839,2472,5189,2356200,191.0,15.916666666666666,69495441,0.034046,10125.0,17,-35.0,0,2356200.0,69495441.0,17.0
2439,19488,3343,4693,2790000,891.0,38.69565217391305,86294004,0.070958,12212.0,2,-3.0,0,2790000.0,86294004.0,2.0
2440,2972,900,2501,773500,393.0,9.585365853658535,40104711,0.00161,5328.0,8,-7.0,0,773500.0,40104711.0,8.0
2441,13485,1853,4748,669091,418.0,14.928571428571429,16129342,0.212735,10651.0,40,4.0,1,669091.0,16129342.0,40.0
2442,11996,4170,4557,875840,49.0,43.0,2627520,0.369421,10188.0,6,-138.0,0,875840.0,2627520.0,6.0
2443,3283,2265,2537,8176452,127.0,31.75,333709783,0.059724,4521.0,7,38.0,1,8176452.0,333709783.0,7.0
2444,901,5183,4782,13454912,690.0,2.395833333333333,1180902831,0.156505,10430.0,1263,0.0,0,13454912.0,1180902831.0,161.09999999999945
2445,6821,108,2256,28598318,25.0,22.0,31289320,0.0,1724.0,16,4.0,1,28598318.0,31289320.0,16.0
2446,13851,47,4883,1059100,293.0,15.421052631578949,35942701,0.0,10654.0,1,-22.0,0,1059100.0,35942701.0,1.0
2447,18100,3161,528,1595485,25.0,80.0,1595485,0.045649,10757.0,80,23.0,1,1595485.0,1595485.0,80.0
2448,5402,1149,4693,7550423,421.0,24.705882352941178,1302596839,0.060877,11973.0,23,-4.0,0,7550423.0,1302596839.0,23.0
2449,1199,272,1255,606900,163.0,13.333333333333334,606900,0.064249,5939.0,283,90.0,1,606900.0,606900.0,161.09999999999945
2450,10185,3300,3963,2014200,686.0,8.365853658536585,572974726,0.057269,8317.0,17,-5.0,0,2014200.0,572974726.0,17.0
2451,10001,782,5151,3993465,632.0,18.558823529411764,217600579,0.09755,10603.0,112,54.0,1,3993465.0,217600579.0,112.0
2452,18837,38,4773,452200,965.0,10.571428571428571,246106518,0.03696,10748.0,6,1.0,1,452200.0,246106518.0,6.0
2453,2166,2926,5234,9114091,254.0,27.88888888888889,60264451,0.489119,9198.0,6,-3.0,0,9114091.0,60264451.0,6.0
2454,2732,4502,4459,320527,699.0,29.125,48604190,0.002895,6880.0,18,-10.0,0,320527.0,48604190.0,18.0
2455,17226,3094,5234,4089462,207.0,29.142857142857142,64005706,0.0,9456.0,1,-1.0,0,4089462.0,64005706.0,1.0
2456,9852,1397,4904,1420563,829.0,10.855263157894736,372560404,0.122436,10598.0,10,-4.0,0,1420563.0,372560404.0,10.0
2457,13899,3924,4709,8568853,90.0,41.0,8568853,0.0,10665.0,1,5.0,1,8568853.0,8568853.0,1.0
2458,1261,2307,4904,6411982,506.0,7.318840579710145,107128303,0.035444,10436.0,3,-5.0,0,6411982.0,107128303.0,3.0
2459,5991,2443,4723,22059906,336.0,30.454545454545453,102784756,0.111712,10532.0,6,431.0,1,22059906.0,102784756.0,6.0
2460,6672,2391,5015,8526945,248.0,3.310810810810811,468981975,0.005561,2553.0,15,0.0,0,8526945.0,468981975.0,15.0
2461,6721,2632,2094,4000000,197.0,49.0,4000000,0.008725,1862.0,28,11.0,1,4000000.0,4000000.0,28.0
2462,2608,4556,4693,583100,681.0,13.333333333333334,299515308,0.00032,11917.0,2,-5.0,0,583100.0,299515308.0,2.0
2463,17112,3170,4299,4587450,153.0,29.2,0,0.0,365.0,8,-4.0,0,4587450.0,0.0,8.0
2464,11494,1421,1023,6724020,10.0,80.0,254097125,0.240066,3842.0,147,1.0,1,6724020.0,254097125.0,147.0
2465,4493,3703,5297,11238360,213.0,15.214285714285714,11238360,0.04029,8126.0,3,0.0,0,11238360.0,11238360.0,3.0
2466,2825,1450,5132,1285200,228.0,112.5,1285200,0.113723,10472.0,24,-12.0,0,1285200.0,1285200.0,24.0
2467,12797,4138,4904,386750,216.0,6.935483870967742,47388859,0.0,10645.0,1,-2.0,0,386750.0,47388859.0,1.0
2468,5842,5420,1521,880184,185.0,30.83333333333333,12554182,0.070205,2745.0,23,9.0,1,880184.0,12554182.0,23.0
2469,16421,2885,2335,17029073,215.0,9.347826086956522,269517582,0.033909,5593.0,5,-2.0,0,17029073.0,269517582.0,5.0
2470,16171,2729,5015,702100,664.0,11.63157894736842,99531010,0.032764,2696.0,2,276.0,1,702100.0,99531010.0,2.0
2471,8366,2572,4735,900540,482.0,37.07692307692308,22278686,0.123482,10569.0,8,-14.0,0,900540.0,22278686.0,8.0
2472,7115,2906,3227,16422000,219.0,5.093023255813954,42007000,0.004132,871.0,17,45.0,1,16422000.0,42007000.0,17.0
2473,16020,1463,4704,36375000,348.0,13.88,857802323,0.073729,10687.0,10,277.0,1,36375000.0,857802323.0,10.0
2474,1619,1682,4551,7002964,621.0,21.41379310344828,192229073,0.231127,10208.0,12,-36.0,0,7002964.0,192229073.0,12.0
2475,8463,3452,836,4165000,132.0,26.4,54037775,0.054719,4239.0,24,119.0,1,4165000.0,54037775.0,24.0
2476,779,4489,5106,7090431,499.0,9.596153846153848,247175930,0.027658,10422.0,38,-3.0,0,7090431.0,247175930.0,38.0
2477,14116,2265,613,23800000,482.0,12.68421052631579,735879522,0.067587,5206.0,5,24.0,1,23800000.0,735879522.0,5.0
2478,10992,11,4904,273700,812.0,8.793478260869565,120026732,0.101891,10629.0,6,-7.0,0,273700.0,120026732.0,6.0
2479,6593,1292,4967,164220,423.0,8.215686274509803,49409717,0.050007,10566.0,37,25.0,1,164220.0,49409717.0,37.0
2480,17539,1143,4904,1956360,920.0,2.884012539184953,1316290426,0.015787,10723.0,24,-5.0,0,1956360.0,1316290426.0,24.0
2481,3515,3691,4878,113050,166.0,15.090909090909092,86215062,0.082267,10483.0,9,-7.0,0,113050.0,86215062.0,9.0
2482,17538,3075,4941,15014432,377.0,23.5,173924779,0.010764,10721.0,22,-1.0,0,15014432.0,173924779.0,22.0
2483,7626,2230,4715,658070,298.0,49.333333333333336,4405618,0.023873,10560.0,12,-7.0,0,658070.0,4405618.0,12.0
2484,10288,3487,719,533384,490.0,6.063291139240507,477664947,0.008004,4773.0,3,3.0,1,533384.0,477664947.0,3.0
2485,2315,1810,4760,3573929,714.0,50.92857142857143,57763913,0.04434,10457.0,39,0.0,0,3573929.0,57763913.0,39.0
2486,18982,2455,4603,13162038,84.0,7.636363636363637,98750518,0.173947,9324.0,9,-28.0,0,13162038.0,98750518.0,9.0
2487,17527,2739,4476,1487500,336.0,30.545454545454547,31784531,0.005008,6985.0,54,2.0,1,1487500.0,31784531.0,54.0
2488,9968,671,5394,9023102,566.0,30.55555555555556,227957125,0.115998,6800.0,21,-19.0,0,9023102.0,227957125.0,21.0
2489,15811,273,5130,2784600,908.0,21.046511627906977,546587902,0.200547,10685.0,68,7.0,1,2784600.0,546587902.0,68.0
2490,12127,2589,4904,2466156,563.0,18.161290322580644,110556046,0.194704,10633.0,10,0.0,0,2466156.0,110556046.0,10.0
2491,253,2500,849,4379557,42.0,15.5,58612238,0.093741,4058.0,27,-25.0,0,4379557.0,58612238.0,27.0
2492,15167,1508,1408,16822496,139.0,69.5,93458711,0.150179,2983.0,39,11.0,1,16822496.0,93458711.0,39.0
2493,2123,2206,4760,297476,650.0,5.0546875,273859974,0.126737,10454.0,10,0.0,0,297476.0,273859974.0,10.0
2494,7745,2328,5015,4462500,426.0,22.31578947368421,19192852,0.017165,2570.0,5,21.0,1,4462500.0,19192852.0,5.0
2495,10700,813,4551,323567,814.0,4.567415730337078,2840607527,0.134876,10383.0,146,-5.0,0,323567.0,1558558119.399998,146.0
2496,14070,1473,4693,297500,524.0,11.886363636363637,33816400,0.05159,12112.0,15,0.0,0,297500.0,33816400.0,15.0
2497,15989,3443,4904,4002565,497.0,49.6,64275470,0.143765,10687.0,4,0.0,0,4002565.0,64275470.0,4.0
2498,5416,3518,4580,42781958,128.0,15.75,707275858,0.222046,9701.0,9,416.0,1,42781958.0,707275858.0,9.0
2499,2632,3707,4773,50682,295.0,3.6875,567155355,0.17509,10464.0,53,1.0,1,50682.0,567155355.0,53.0
2500,16093,4322,4829,19906860,3.0,2.0,19906860,0.2355,10687.0,5,-27.0,0,19906860.0,19906860.0,5.0
2501,15112,5380,5265,2344062,203.0,6.151515151515151,68838763,0.050858,8943.0,10,36.0,1,2344062.0,68838763.0,10.0
2502,11413,5061,1462,2082500,10.0,80.0,6005930,0.0,2973.0,1,267.0,1,2082500.0,6005930.0,1.0
2503,16548,75,2909,2777114,317.0,34.666666666666664,19733192,0.082574,5337.0,2,37.0,1,2777114.0,19733192.0,2.0
2504,17267,3374,4905,8405724,108.0,21.2,20448276,0.324611,10716.0,15,-18.0,0,8405724.0,20448276.0,15.0
2505,2844,3916,4557,808579,49.0,12.0,8922108,0.0,10026.0,4,0.0,0,808579.0,8922108.0,4.0
2506,16061,972,613,27965000,66.0,31.5,88952500,0.0,5236.0,4,33.0,1,27965000.0,88952500.0,4.0
2507,19322,1312,4904,1581929,715.0,19.63888888888889,85043299,0.107072,10764.0,6,0.0,0,1581929.0,85043299.0,6.0
2508,7400,221,4760,21527268,748.0,13.61111111111111,888670402,0.08401,10553.0,4,0.0,0,21527268.0,888670402.0,4.0
2509,19312,923,4551,20427588,427.0,10.390243902439025,126991187,0.136094,10523.0,106,-25.0,0,20427588.0,126991187.0,106.0
2510,14568,4183,4433,15624140,272.0,45.16666666666666,33134990,0.006288,7453.0,4,290.0,1,15624140.0,33134990.0,4.0
2511,12728,5267,5446,12375048,85.0,83.0,208381473,0.096135,6128.0,736,26.0,1,12375048.0,208381473.0,161.09999999999945
2512,5493,1444,5154,10659874,3.0,80.0,10659874,0.0,10520.0,2,1.0,1,10659874.0,10659874.0,2.0
2513,13884,3295,3878,8067392,48.0,23.5,1866065537,0.108086,528.0,12,277.0,1,8067392.0,1558558119.399998,12.0
2514,14418,2948,4132,379873,364.0,33.09090909090909,99466636,0.042035,8210.0,40,41.0,1,379873.0,99466636.0,40.0
2515,5030,2646,4748,169897602,212.0,4.521739130434782,1387629346,0.402054,10533.0,15,4.0,1,43578160.04999998,1387629346.0,15.0
2516,11892,930,718,5574323,610.0,11.96078431372549,1840495651,0.34642,4802.0,93,-10.0,0,5574323.0,1558558119.399998,93.0
2517,19544,1102,4603,3635386,727.0,25.857142857142858,181701556,0.051328,9339.0,39,-32.0,0,3635386.0,181701556.0,39.0
2518,13655,4094,613,664000,322.0,26.666666666666668,85102500,0.129932,5201.0,5,0.0,0,664000.0,85102500.0,5.0
2519,13428,44,4760,612224,943.0,26.942857142857143,65496524,0.030602,10651.0,3,0.0,0,612224.0,65496524.0,3.0
2520,3950,2729,5015,1951600,468.0,13.764705882352942,54103354,0.046217,2500.0,3,0.0,0,1951600.0,54103354.0,3.0
2521,12770,1373,4567,952000,707.0,19.61111111111111,41530167,0.117236,9990.0,124,37.0,1,952000.0,41530167.0,124.0
2522,7233,1500,613,8882160,346.0,28.58333333333333,145094902,0.018229,5099.0,5,21.0,1,8882160.0,145094902.0,5.0
2523,13603,4147,2408,9746100,133.0,19.0,28378376,0.445251,1728.0,3,0.0,0,9746100.0,28378376.0,3.0
2524,938,980,4900,459757,1495.0,2.630281690140845,157874125,0.006689,10444.0,149,-17.0,0,459757.0,157874125.0,149.0
2525,4690,2559,4715,3094000,742.0,2.864864864864865,1923385436,0.036406,10511.0,4,-3.0,0,3094000.0,1558558119.399998,4.0
2526,7722,5033,3044,19170900,206.0,10.789473684210526,272446864,0.073192,5185.0,14,-14.0,0,19170900.0,272446864.0,14.0
2527,173,5200,4511,2699985,1057.0,2.4243119266055047,6264734995,0.111037,10433.0,19509,-7.0,0,2699985.0,1558558119.399998,161.09999999999945
2528,6878,2496,5448,1904000,485.0,28.058823529411764,95140595,0.057292,6029.0,25,-34.0,0,1904000.0,95140595.0,25.0
2529,14797,3426,368,428564,1.0,80.0,21507551,0.410095,365.0,11,-12.0,0,428564.0,21507551.0,11.0
2530,12553,2328,5015,3223667,501.0,20.0,37038206,0.015424,2645.0,6,3.0,1,3223667.0,37038206.0,6.0
2531,12481,2571,3544,2748593,315.0,44.42857142857143,9998904,0.875544,795.0,3,133.0,1,2748593.0,9998904.0,3.0
2532,7766,5093,5293,6954003,886.0,8.371428571428572,3171669015,0.053262,8406.0,72,-23.0,0,6954003.0,1558558119.399998,72.0
2533,5338,47,4883,214200,158.0,17.444444444444443,16020911,0.0,10519.0,1,-27.0,0,214200.0,16020911.0,1.0
2534,18478,75,2909,2777114,366.0,36.3,28943497,0.074189,5386.0,2,-3.0,0,2777114.0,28943497.0,2.0
2535,2111,4718,965,720902,440.0,2.0657276995305165,446022753,0.086179,3815.0,918,42.0,1,720902.0,446022753.0,161.09999999999945
2536,16578,72,5297,1374450,462.0,6.22972972972973,22491000,0.016479,8326.0,25,0.0,0,1374450.0,22491000.0,25.0
2537,16166,1114,4660,14321286,1734.0,9.03125,256298730,0.016939,10687.0,83,-8.0,0,14321286.0,256298730.0,83.0
2538,12331,2633,613,17850000,148.0,20.857142857142858,157225180,0.018105,5183.0,9,0.0,0,17850000.0,157225180.0,9.0
2539,4712,3398,1786,38496976,163.0,32.2,198168988,0.127606,5650.0,55,39.0,1,38496976.0,198168988.0,55.0
2540,1244,5407,3963,450491,280.0,1.7391304347826086,2964969307,0.138747,8195.0,98,16.0,1,450491.0,1558558119.399998,98.0
2541,1012,1856,3044,1003783,312.0,17.27777777777778,18172270,0.019094,5055.0,4,8.0,1,1003783.0,18172270.0,4.0
2542,192,3457,4904,4108356,519.0,5.941860465116279,528177873,0.047327,10416.0,27,0.0,0,4108356.0,528177873.0,27.0
2543,15720,2306,3590,28052227,176.0,16.0,77408052,0.201471,801.0,4,-3.0,0,28052227.0,77408052.0,4.0
2544,10941,4167,4913,1213800,8.0,2.0,4426800,0.193067,10618.0,13,-5.0,0,1213800.0,4426800.0,13.0
2545,1920,690,4824,9175795,545.0,20.96153846153846,44226678,0.142068,10448.0,13,35.0,1,9175795.0,44226678.0,13.0
2546,581,3658,4693,1682116,259.0,36.57142857142857,87896805,0.104439,11872.0,7,-5.0,0,1682116.0,87896805.0,7.0
2547,15536,3521,2687,3296717,450.0,32.142857142857146,22306666,0.0,5433.0,3,-45.0,0,3296717.0,22306666.0,3.0
2548,4674,3872,5019,844900,160.0,6.666666666666667,7604100,0.161333,10505.0,25,-2.0,0,844900.0,7604100.0,25.0
2549,13478,1102,4608,1148958,610.0,30.4,120872936,0.065473,9190.0,35,-7.0,0,1148958.0,120872936.0,35.0
2550,315,2973,2557,3801467,580.0,52.63636363636363,43059976,0.042108,5219.0,4,1.0,1,3801467.0,43059976.0,4.0
2551,12707,3796,2557,1942556,400.0,9.523809523809524,468714633,0.0,5444.0,2,-10.0,0,1942556.0,468714633.0,2.0
2552,10072,1938,5342,16564359,388.0,32.25,843857700,0.067032,7623.0,25,-17.0,0,16564359.0,843857700.0,25.0
2553,9927,3197,4531,4950400,62.0,30.5,10662400,0.026174,10378.0,7,194.0,1,4950400.0,10662400.0,7.0
2554,3111,2761,1255,1240263,700.0,14.851063829787234,58426887,0.076509,5977.0,8,39.0,1,1240263.0,58426887.0,8.0
2555,6823,3013,741,825972,456.0,16.88888888888889,82452251,0.130834,4593.0,40,11.0,1,825972.0,82452251.0,40.0
2556,4558,3137,4945,776475,13.0,13.0,26355812,0.165546,10504.0,21,16.0,1,776475.0,26355812.0,21.0
2557,2454,3300,718,70805,232.0,3.9322033898305087,369721629,0.080229,4634.0,11,-1.0,0,70805.0,369721629.0,11.0
2558,7291,1889,4909,1675520,404.0,19.19047619047619,50429731,0.062636,10553.0,50,-3.0,0,1675520.0,50429731.0,50.0
2559,9495,3795,4904,151725,432.0,27.0,36875839,0.0,10588.0,1,-5.0,0,151725.0,36875839.0,1.0
2560,17779,2639,328,1220137,4.0,80.0,19672550,0.066863,10728.0,52,3.0,1,1220137.0,19672550.0,52.0
2561,8226,2073,477,30779717,113.0,56.0,44246138,0.060566,365.0,27,76.0,1,30779717.0,44246138.0,27.0
2562,5083,1938,5239,14722493,511.0,9.547169811320757,559381989,0.064411,9266.0,24,114.0,1,14722493.0,559381989.0,24.0
2563,980,2406,4904,1794835,627.0,9.343283582089551,89848290,0.0,10430.0,1,0.0,0,1794835.0,89848290.0,1.0
2564,11312,2026,963,2484482,353.0,8.609756097560975,61971993,0.216578,3984.0,22,-10.0,0,2484482.0,61971993.0,22.0
2565,17620,2558,4947,555334,126.0,7.8125,2418041,0.0,10722.0,4,-24.0,0,555334.0,2418041.0,4.0
2566,9129,3457,4904,900830,691.0,5.905982905982906,930558318,0.09683,10588.0,28,209.0,1,900830.0,930558318.0,28.0
2567,11760,4167,537,20499044,134.0,132.0,24925844,0.122582,10626.0,13,7.0,1,20499044.0,24925844.0,13.0
2568,6209,2496,5097,3721130,478.0,39.41666666666666,88298095,0.061485,10538.0,26,11.0,1,3721130.0,88298095.0,26.0
2569,3655,3662,964,7050708,99.0,33.0,7050708,0.368081,3852.0,3,28.0,1,7050708.0,7050708.0,3.0
2570,8534,2463,4174,138947,92.0,22.5,1176374,0.0,365.0,18,2.0,1,138947.0,1176374.0,18.0
2571,8578,1312,4904,8865500,526.0,24.952380952380956,13341159,0.023094,10575.0,6,-4.0,0,8865500.0,13341159.0,6.0
2572,9623,2291,5241,15389354,449.0,2.24,153424626,0.589015,9319.0,49,-16.0,0,15389354.0,153424626.0,49.0
2573,11473,721,578,68268933,64.0,49.0,85131879,0.369536,10637.0,16,5.0,1,43578160.04999998,85131879.0,16.0
2574,15403,2026,963,1904000,413.0,7.375,89489827,0.183128,4044.0,20,-14.0,0,1904000.0,89489827.0,20.0
2575,18545,4031,5282,1963500,141.0,140.0,5387130,0.0,8855.0,44,-5.0,0,1963500.0,5387130.0,44.0
2576,12847,2739,5318,702100,36.0,36.0,11957398,0.003619,7962.0,50,-3.0,0,702100.0,11957398.0,50.0
2577,1343,3708,4779,2998856,141.0,11.666666666666666,52324234,0.023704,10437.0,1,-21.0,0,2998856.0,52324234.0,1.0
2578,13481,3912,4551,346290,293.0,5.615384615384615,198859710,0.0,10419.0,15,-15.0,0,346290.0,198859710.0,15.0
2579,18229,2610,431,18948251,492.0,31.666666666666668,18948251,0.03486,10752.0,31,-2.0,0,18948251.0,18948251.0,31.0
2580,5690,2485,4904,883813,263.0,10.869565217391305,10852570,0.025729,10538.0,1,-5.0,0,883813.0,10852570.0,1.0
2581,12039,3519,1809,440300,363.0,17.8,957950,0.0,2414.0,20,106.0,1,440300.0,957950.0,20.0
2582,11391,2331,3963,668941,935.0,10.16304347826087,37942733,0.085506,8338.0,2,-7.0,0,668941.0,37942733.0,2.0
2583,17900,1128,4909,4255440,1779.0,16.933333333333334,46500440,0.015879,10729.0,14,7.0,1,4255440.0,46500440.0,14.0
2584,10145,191,5448,981750,270.0,19.285714285714285,104587297,0.079769,6065.0,3,-4.0,0,981750.0,104587297.0,3.0
2585,4787,720,4904,476000,14.0,80.0,476000,0.009841,10506.0,52,1.0,1,476000.0,476000.0,52.0
2586,223,2347,4589,235620,379.0,11.147058823529411,36580005,0.017248,9278.0,3,13.0,1,235620.0,36580005.0,3.0
2587,2772,38,4773,440300,686.0,12.232142857142858,108679130,0.055475,10469.0,3,0.0,0,440300.0,108679130.0,3.0
2588,13646,3954,4666,13500598,139.0,23.0,152971640,0.047002,10653.0,3,-42.0,0,13500598.0,152971640.0,3.0
2589,5427,2572,4735,2411955,433.0,39.27272727272727,19109094,0.155064,10520.0,7,-14.0,0,2411955.0,19109094.0,7.0
2590,10294,1692,3885,1904000,218.0,26.125,111953233,0.15909,482.0,456,135.0,1,1904000.0,111953233.0,161.09999999999945
2591,11034,3485,3711,5355000,403.0,16.791666666666668,42926275,0.160801,609.0,20,-22.0,0,5355000.0,42926275.0,20.0
2592,196,4120,4760,460530,39.0,9.5,10570066,0.123211,10409.0,1,0.0,0,460530.0,10570066.0,1.0
2593,15841,4418,5004,2963100,162.0,9.0,147412321,0.174844,10689.0,13,0.0,0,2963100.0,147412321.0,13.0
2594,9587,2878,939,1633275,653.0,40.8125,415286228,0.039588,4027.0,7,-19.0,0,1633275.0,415286228.0,7.0
2595,7358,5093,4760,30177791,871.0,7.828828828828829,3048272772,0.054308,10556.0,73,0.0,0,30177791.0,1558558119.399998,73.0
2596,9214,2445,1582,33223479,117.0,14.0,33223479,0.409521,5877.0,14,389.0,1,33223479.0,33223479.0,14.0
2597,7815,3213,2200,37024439,663.0,10.2,1794863931,0.046754,5535.0,6,-8.0,0,37024439.0,1558558119.399998,6.0
2598,15502,3560,5015,4391100,544.0,3.7517241379310335,1083917600,0.029628,2687.0,1,0.0,0,4391100.0,1083917600.0,1.0
2599,10571,1365,1188,2906575,3.0,80.0,2906575,0.0,3440.0,11,22.0,1,2906575.0,2906575.0,11.0
2600,11520,4445,4773,155000922,312.0,11.73076923076923,229664189,0.004636,10629.0,7,0.0,0,43578160.04999998,229664189.0,7.0
2601,16249,1649,2200,1144304,882.0,13.149253731343284,1778392059,0.017058,5663.0,5,-14.0,0,1144304.0,1558558119.399998,5.0
2602,9216,1143,4904,113526,780.0,2.961977186311787,1005417668,0.018345,10583.0,26,-13.0,0,113526.0,1005417668.0,26.0
2603,19721,747,4589,15942906,793.0,8.336842105263157,328654563,0.011871,9635.0,88,5.0,1,15942906.0,328654563.0,88.0
2604,7176,3179,5392,2205963,351.0,6.882352941176471,117637361,0.045482,6762.0,8,63.0,1,2205963.0,117637361.0,8.0
2605,9592,2878,4693,1309000,820.0,15.471698113207546,428587138,0.039588,12042.0,7,-12.0,0,1309000.0,428587138.0,7.0
2606,19807,1084,4909,53698527,554.0,17.838709677419356,774576026,0.036191,10771.0,16,-7.0,0,43578160.04999998,774576026.0,16.0
2607,15736,1930,4900,7616794,316.0,11.48148148148148,110688047,0.0,10695.0,3,-7.0,0,7616794.0,110688047.0,3.0
2608,7753,157,4829,67380775,362.0,25.416666666666668,221450175,0.031968,10560.0,11,-20.0,0,43578160.04999998,221450175.0,11.0
2609,15216,3759,4469,5117000,1.0,80.0,5117000,0.464756,6994.0,9,319.0,1,5117000.0,5117000.0,9.0
2610,12349,3835,1014,1823495,7.0,80.0,18673647,0.0,3877.0,2,-43.0,0,1823495.0,18673647.0,2.0
